username, created_at, lng, lat, text
mpfoof23, Fri Jan 22 03:31:28 +0000 2021, -71.088712, 42.313670, @DaveBurnes18 @bfoley0912 @ChickenMan3010 David your familar w the legend @ChickenMan3010 game https://t.co/jyVkJyU87S 
BIG_BEES, Fri Jan 22 03:31:28 +0000 2021, -73.604226, 41.427515, @nigel41100984 @Sonnenshein @Grayscale Your clearly not understand the concept of bitcoin , the entire point is it… https://t.co/DfueTQXYdu 
theBigCat1321, Fri Jan 22 03:31:28 +0000 2021, -79.980689, 40.431389, Throwback to when @GandalfTheGanja lost the dance off in Rowdy Buck 
obxtomhinkler97, Fri Jan 22 03:31:28 +0000 2021, -79.854117, 37.360970, @ElizabeeHinkler and @EmilyHinkler make my heart burst with happiness and love and they make my heart smile everyda… https://t.co/NjZPznXk9K 
african_queen4L, Fri Jan 22 03:31:28 +0000 2021, -73.948775, 40.655138, Keyshia shoulda changed during break https://t.co/PfMXpC1mWM 
armenta_styles, Fri Jan 22 03:31:29 +0000 2021, -106.026119, 34.166235, Listen to west coast by stylez420 on #SoundCloudhttps://t.co/Sz4EAUmPYR 
sauceybaiba, Fri Jan 22 03:31:29 +0000 2021, -149.758794, 61.235042, Anddd just like a baby I could not talkkkk 
1xfayamind, Fri Jan 22 03:31:29 +0000 2021, -118.113076, 33.844650, Good girl gone bad I turnt up a savage 
Dianatron, Fri Jan 22 03:31:29 +0000 2021, -73.948775, 40.655138, @dayyanmejia cuenta en la grupa 
iandwolfe, Fri Jan 22 03:31:29 +0000 2021, -93.262046, 44.970610, We are sorry 
shayxnique, Fri Jan 22 03:31:29 +0000 2021, -89.699887, 45.176224, @BarbarajSommers @thronesfacts @EW I needed to hear this. It’s been too long and I’m having withdrawals 😭 
MrPin3apples, Fri Jan 22 03:31:29 +0000 2021, -81.367773, 28.501678, Ashanti degassing Keyshia tonight sorry not sorry 
lildawks2x, Fri Jan 22 03:31:29 +0000 2021, -82.431309, 35.603866, So was 2020 😂 @Kole_World15 
Annie13580856, Fri Jan 22 03:31:29 +0000 2021, -85.978600, 35.830522, @tatoosh_design @KodieConner Kingsport, TN home of the #Pals #frenchiefry #sweettea #cheddarrounds 
LizPop11, Fri Jan 22 03:31:29 +0000 2021, -77.604684, 41.117936, @BrianMullan20 He would've taken a nap after his hot chocolate. 🙂 
JimmytheBookie, Fri Jan 22 03:31:29 +0000 2021, -93.459429, 44.846200, One constant in American politics is that both sides overplay their winning hands. For some reason, Dems always are… https://t.co/vnTVDCVfWP 
armenta_styles, Fri Jan 22 03:31:29 +0000 2021, -106.026119, 34.166235, https://t.co/P5CHD2il5F 
HillRagDC, Fri Jan 22 03:31:29 +0000 2021, -77.014398, 38.898603, Just a Thursday on #capitolhilldc #itsaneighborhood 
shestHEMANN4, Fri Jan 22 03:31:29 +0000 2021, -122.630908, 45.536402, Still never gets old seeing my products on shelves. Last ever Whole Foods granola project and one of my favorites https://t.co/hrCeHZPp1B 
50RandomActs, Fri Jan 22 03:31:29 +0000 2021, -122.544675, 37.945212, Most of us have laughed plenty today, but hey, laugh some more!! 
Jbtwins1991, Fri Jan 22 03:31:29 +0000 2021, -117.104989, 32.810012, @zack0978 You know I’m in for 1 
NelsonG, Fri Jan 22 03:31:29 +0000 2021, -112.124676, 33.552863, @BernieSanders, this shawdy I’m talking to would look great in this, restock soon please 
sterfrytransguy, Fri Jan 22 03:31:30 +0000 2021, -78.895441, 35.990983, Read this whole thread 🧵 
ballofsonshine, Fri Jan 22 03:31:30 +0000 2021, -76.620482, 39.284713, They be waiting too patiently for me😂😂😂😂 
CRANTIME, Fri Jan 22 03:31:30 +0000 2021, -80.273938, 43.147571, @GamingXperience I really missed out on this season lol 
realGinsanta, Fri Jan 22 03:31:30 +0000 2021, -106.026119, 34.166235, Well done Sir. 
Brieyonce, Fri Jan 22 03:31:30 +0000 2021, -77.604684, 41.117936, Yesss run this back one mo timeee 
UhKear, Fri Jan 22 03:31:30 +0000 2021, -79.002112, 35.054627, @AdoraaAva This is you https://t.co/PaVJphdluP 
MAURICESIMONEW1, Fri Jan 22 03:31:30 +0000 2021, -89.266508, 39.739300, #Lmao #thursdaynight https://t.co/sEIalFScv6 
nicolesaadi, Fri Jan 22 03:31:30 +0000 2021, -75.992846, 40.329383, man stands like a centaur with no back legs 
tommykinsler, Fri Jan 22 03:31:30 +0000 2021, -82.206326, 29.251790, @Prettyboyfredo $Bruno2023 
richmond_325, Fri Jan 22 03:31:30 +0000 2021, -85.951094, 36.255596, What’s Eating Gilbert Grape is really a great movie... 
SkyCirclesLA, Fri Jan 22 03:31:30 +0000 2021, -118.439540, 34.309718, Aircraft with unknown registration, ICAO ~2980C5 is circling over Sylmar, Los Angeles at 1825 feet, speed 55 MPH, 0… https://t.co/82r6A6Rtug 
Afarijia, Fri Jan 22 03:31:31 +0000 2021, -77.604684, 41.117936, @7for_Omankind “You know something about cocaine?!?” 
shaunbeacham, Fri Jan 22 03:31:31 +0000 2021, -71.159389, 42.489526, This is the one. 
RojoyNegroRecs, Fri Jan 22 03:31:31 +0000 2021, -117.924892, 33.889347, @JohanaMRPhD Mira qué joyita https://t.co/6148JOtDg8 
_beenykole_, Fri Jan 22 03:31:31 +0000 2021, -89.922029, 35.133521, Something about Can We Talk makes me smile every time I hear it 🥺 
This_Justin3, Fri Jan 22 03:31:31 +0000 2021, -121.545383, 38.559987, That Bernie is everywhere. @DevinWhite__40 @Carlton_Lowkey @ShaquilBarrett @Buccaneers #GoBucs https://t.co/S77D2n3b1y 
only1_jb, Fri Jan 22 03:31:31 +0000 2021, -84.433106, 33.767195, @iAmPhiSho 😂😂😂😂😂 
calebjstephens, Fri Jan 22 03:31:31 +0000 2021, -78.464221, 35.924724, @Nas_Sutton1 @CharlotteTFXC @millbrookxc Preciate it fam 
laralaradisney, Fri Jan 22 03:31:31 +0000 2021, -116.238001, 43.598033, @TamaraKenyon Yep, you’ll be fine just skipping ahead in this case! 
SheSoJuicyy, Fri Jan 22 03:31:31 +0000 2021, -122.435979, 37.770657, Like.. ?????? 
Jay360J, Fri Jan 22 03:31:31 +0000 2021, -100.076888, 31.168893, @Bruhnthony What’s up babe 
GregTKaiser, Fri Jan 22 03:31:31 +0000 2021, -96.899501, 46.850656, @samstein Should have been done 6-8 months ago 
YourFlighness, Fri Jan 22 03:31:31 +0000 2021, -81.267838, 28.694736, @NotLaja Babyyyyy!!!! 
itsmalikdarnell, Fri Jan 22 03:31:31 +0000 2021, -76.794891, 39.368037, Can we talk for a minute!! This does it for me every time!! 
BigEazy57, Fri Jan 22 03:31:31 +0000 2021, -121.873730, 37.331159, Every damn time!? 
kishenybarot, Fri Jan 22 03:31:31 +0000 2021, -74.158130, 40.859832, Two missed FTs and two missed 3s all on one possession. Elfrid Payton ladies and gentlemen 
KennyAbner, Fri Jan 22 03:31:31 +0000 2021, -84.433106, 33.767195, #Verzuz https://t.co/ahcEfrWdzM 
DaryanGuzman, Fri Jan 22 03:31:31 +0000 2021, -118.107439, 34.010187, @noelrolon1985 @WWE Enzo &amp; Amore? Lol 
AndrettiBX, Fri Jan 22 03:31:31 +0000 2021, -97.079654, 32.931834, This ratio filthy 😭 
TrademarkJuice, Fri Jan 22 03:31:32 +0000 2021, -79.857363, 36.090397, These niggas ran Can We Talk back again 
Mgr1976Michael, Fri Jan 22 03:31:32 +0000 2021, -83.098691, 42.461700, @ericak26853431 I'm back, Erica. 
RaiderRamon, Fri Jan 22 03:31:32 +0000 2021, -115.223125, 36.232915, https://t.co/UGqOYKFWpI 
1984orwell3, Fri Jan 22 03:31:32 +0000 2021, -96.053431, 41.275721, #bravo #SouthernCharm at least Whitney follows Covid protocol.  Nice someone does in this group. https://t.co/acWomsDBXG 
_reidpalmer, Fri Jan 22 03:31:32 +0000 2021, -82.439835, 38.407664, let’s talk about Promising Young Woman because... https://t.co/u43bQDrU4R 
MSgirl29, Fri Jan 22 03:31:32 +0000 2021, -89.876449, 32.571032, @KLK2022 @Sonny_Carisi @SVUWritersRoom @nbcsvu @warrenleightTV That is what I am thinking. Rita is one the one that… https://t.co/xnwaW9Pwk2 
classyhtxbottom, Fri Jan 22 03:31:32 +0000 2021, -95.446486, 29.838495, Look in the fleet 
Jonnel2853, Fri Jan 22 03:31:32 +0000 2021, -93.262046, 44.970610, What a sweet little button she is🌷💖🌷💖🌷💖💐 
xo_snooks, Fri Jan 22 03:31:32 +0000 2021, -81.705467, 41.495940, I pray for all my friends everyday, y’all mean that much to me 🙏🏽❤️ 
Sonny991Peach, Fri Jan 22 03:31:32 +0000 2021, -79.980689, 40.431389, @LeaderMcConnell You mean like you did? #MoscowMitch 
adell_tim, Fri Jan 22 03:31:32 +0000 2021, -117.314501, 34.032379, @AmyLance10 @smc429 @marceelias Maybe if they smoked some chronic, they might be less...well, chronically stupid and frustrated. 
_Joordyn, Fri Jan 22 03:31:32 +0000 2021, -83.173867, 32.678207, I’m at peace because I genuinely don’t care 
kevinjzabel, Fri Jan 22 03:31:33 +0000 2021, -92.959548, 44.991393, Ok, I’ll say it. ...I’m over these Bernie memes 
monomoro, Fri Jan 22 03:31:33 +0000 2021, -106.417430, 31.793368, @herculezg @mauriciopedroza @ahoraonuncaespn Ay Hérculez te sorprende?! @Ed_Saenz @dace_10 
1aniyy, Fri Jan 22 03:31:33 +0000 2021, -75.117998, 40.004866, didn’t they play this already 
iHeartFoood_, Fri Jan 22 03:31:33 +0000 2021, -85.722346, 38.195555, So they just gonna keep repeating songs 🤨 
hikaruxtobix, Fri Jan 22 03:31:33 +0000 2021, -118.163276, 34.685827, @MynorsAccount @digimonweb_net Imagine if we could gather digi power and use it to throw the digimon at monsters 
Imqu33nb, Fri Jan 22 03:31:33 +0000 2021, -86.687477, 33.696554, @sincerely_nikia 😂😂😂😩🙏🏾🙏🏾 https://t.co/CuxuToiHLd 
CoachArmstrongJ, Fri Jan 22 03:31:33 +0000 2021, -82.239422, 34.938684, I see you @Ben_Jones023. Keep working! 💪🏾 
Luis_Avalos_C, Fri Jan 22 03:31:33 +0000 2021, -100.168717, 25.778679, Así Memo Ochoa por culpa de los pinches @Rayados irresponsables, pinche asco de institución. 
jordantpickett, Fri Jan 22 03:31:33 +0000 2021, -83.399779, 33.956384, @SarahEBond Kraftwerk’s on the call with Deutsche Bank https://t.co/IZZVFouWBs 
dario_rivero, Fri Jan 22 03:31:33 +0000 2021, -117.017630, 32.769690, @crizteeneeta White women still take the cake for highest percent voting against their policies 
CLEorNOWHERE1, Fri Jan 22 03:31:33 +0000 2021, -81.511516, 41.165246, ONE. DAY. One day in &amp; my local @getgo is up to $2.39 for reg unleaded. With 1 stroke of a pen on day 1, 42k union… https://t.co/e4Bwc68tqy 
Boatbill17, Fri Jan 22 03:31:34 +0000 2021, -110.915573, 32.189391, @Paula_Dockery He looks 10 years younger, too 
Leeann301, Fri Jan 22 03:31:34 +0000 2021, -75.371043, 39.900459, @BrandonStraka And smarter...took a hot second to see that 
samjcohn, Fri Jan 22 03:31:34 +0000 2021, -104.922093, 39.713563, @jono_thon Gay culture is wondering if "gay culture" isn't relatable, or if I'm just boring. 
KennyFlvcko, Fri Jan 22 03:31:34 +0000 2021, -80.846785, 35.209059, No one drinks the ciroc at the battles. 
Jimsox511, Fri Jan 22 03:31:34 +0000 2021, -75.156972, 39.769445, Smh. https://t.co/oFhRm0qSF3 
jen_l_espinoza, Fri Jan 22 03:31:34 +0000 2021, -119.306608, 37.269176, @Evelynkissing10 Comfort food. :-) 
BustDwnLambiana, Fri Jan 22 03:31:34 +0000 2021, -83.376154, 42.223742, Luther Vandross every time Keyshia said his name. #Verzuz https://t.co/JJMBdyzxPf 
MitchRPurdy, Fri Jan 22 03:31:34 +0000 2021, -104.922093, 39.713563, @angjiang learn* 
_notmkc, Fri Jan 22 03:31:34 +0000 2021, -83.067729, 39.849473, You shouldn’t be in government if you have no idea how it actually works. 
UKmmfiji, Fri Jan 22 03:31:35 +0000 2021, -77.264340, 39.170112, @nowerys81 But they basically took it... Shocking 
dannytamucc, Fri Jan 22 03:31:34 +0000 2021, -96.291649, 30.585471, @rogercreager https://t.co/FbBrAoEzZF 
Andyravenclaw13, Fri Jan 22 03:31:35 +0000 2021, -82.170186, 27.069033, @mattgaetz @laurenboebert You're a fucking idiot and a supporter of terrorism 
markgoo80547801, Fri Jan 22 03:31:35 +0000 2021, -80.137196, 25.956118, @faith_genX @VoteMarsha You tell her!👍 
Nancy_McCoy, Fri Jan 22 03:31:35 +0000 2021, -97.285913, 32.779967, https://t.co/lwiUs5zWyS 
helenwheels99, Fri Jan 22 03:31:35 +0000 2021, -97.285913, 32.779967, @MSNBC If that be true then Republican Party is dead. 
boilerfansc, Fri Jan 22 03:31:35 +0000 2021, -80.926628, 33.631140, @jasoninthehouse 😢😂😂😂😂damn you are embarrassing 
d905b42c70ef4a6, Fri Jan 22 03:31:35 +0000 2021, -86.793917, 33.542237, https://t.co/nQkrqDp4qZ 
dgod1881, Fri Jan 22 03:31:35 +0000 2021, -99.082824, 40.673937, Here for night, work in morning. I'll make sure to let them know this doesn't work for just me. (at @Motel6 in Kear… https://t.co/C3q2oDWVuT 
tahj__ivycarter, Fri Jan 22 03:31:35 +0000 2021, -78.748399, 42.907207, i’m so annoyed bro i deadass aint smoke all day 
MeltonRbmelton, Fri Jan 22 03:31:35 +0000 2021, -79.861034, 35.170499, @Strawprincess People that love you, and love you both for who you are and who you want to be, are your family. And I bet you got a big one. 
BadguyKENN, Fri Jan 22 03:31:35 +0000 2021, -77.289954, 38.567849, https://t.co/Ierjderpic 
ianRturner, Fri Jan 22 03:31:35 +0000 2021, -72.920917, 41.393470, @GailSimone Sounds like a perfect fit for Pittsburgh. We put Heinz on everything. https://t.co/OQ2rM5Uj33 
Lek2r_, Fri Jan 22 03:31:35 +0000 2021, -75.117998, 40.004866, Y’all don’t miss y’all ex’s stop letting this music manipulate y’all don’t set yourself up guys!😠😂 
jkfecke, Fri Jan 22 03:31:35 +0000 2021, -93.237324, 44.679378, @illuminallie_ @StephenM That's ridiculous. Miller sleeps during the day, the sun burns his flesh. 
BarbChairScott, Fri Jan 22 03:31:35 +0000 2021, -118.411907, 34.020789, 😂😂😂😂😂😂😂 
_imJESSme_, Fri Jan 22 03:31:35 +0000 2021, -89.876449, 32.571032, Ashanti must be boo booing 😂😂😂😂😂 I’m so dead 
Mike_58h, Fri Jan 22 03:31:35 +0000 2021, -82.985772, 39.994684, Yeah Tevin Campbell fasho did his thang wit this one!! 
BarReNaples, Fri Jan 22 03:31:35 +0000 2021, -83.804475, 27.698682, @purpledragula 🌴😎☮️ No #KeepOnTruckin🤙🏾✊🏽👍🏻🤘‼️ 
dkuhl04, Fri Jan 22 03:31:35 +0000 2021, -70.880258, 42.815526, @natsechobbyist @RadioFreeTom Explains why he's single. 
SoSymone, Fri Jan 22 03:31:35 +0000 2021, -73.948775, 40.655138, Lmfaooo 
JingleBeau4, Fri Jan 22 03:31:35 +0000 2021, -85.698188, 38.335135, @mndbsstt Exactly. Somehow, I’ve been to 6 airports on 12 planes in 7 different states, been to several sporting ev… https://t.co/13PWF4i1Vh 
imnotquinnethia, Fri Jan 22 03:31:35 +0000 2021, -96.832009, 32.959788, shoutout dallas texas periodddd 
iam_h3rsh3y, Fri Jan 22 03:31:35 +0000 2021, -75.117998, 40.004866, @weareGoodGirl 😂😂🤣🤣 
Mr_Mercuryy, Fri Jan 22 03:31:35 +0000 2021, -111.737566, 33.405755, @Scarlet_Tora Hmm 
BlayneClower, Fri Jan 22 03:31:35 +0000 2021, -100.076888, 31.168893, Y’all go show @ParkerRyanMusic  @gyorkmusic and @JRVCarroll  some love on the 26th! 
ryanlambrot, Fri Jan 22 03:31:35 +0000 2021, -81.288532, 28.611402, I have the dumbest face when I play guitar. https://t.co/R1K1fkJ6fG 
AnnLadenberger, Fri Jan 22 03:31:35 +0000 2021, -84.475291, 33.657586, @AmyW36 @washingtonpost How about something from Thibaut? https://t.co/0KLxGUss6V 
ShaiFassom, Fri Jan 22 03:31:36 +0000 2021, -88.775588, 30.404948, Some of my 2019/20 highlights from Australia and America @CoachAshMcCorm1 @CoachShauf @ProspectsAussie https://t.co/RgsRyulVPw 
AnnieGomberg, Fri Jan 22 03:31:36 +0000 2021, -87.789901, 41.887130, My mom on the memes. She means Bernie, you guys. https://t.co/fe8RCWRh9C 
Just_JayyTee, Fri Jan 22 03:31:36 +0000 2021, -83.173867, 32.678207, Only them  dollars do to them 
brucewayne100, Fri Jan 22 03:31:36 +0000 2021, -83.804475, 27.698682, Support our children at Brownsville Preparatory Institute in their 15th Annual Black History Program! Feb 27, 5:30p… https://t.co/Y8L3mNV4um 
Gerald95051, Fri Jan 22 03:31:36 +0000 2021, -122.061771, 47.678813, @RoKhanna Gradual expansion of Medicare. Cover anyone retired at age 62. Create a parallel of Medicare for children… https://t.co/CxLIjrPDfZ 
indigentdesign, Fri Jan 22 03:31:36 +0000 2021, -80.909355, 28.968526, The republicans are not happy about Biden calling out white supremacy? is definitely saying they actually think of… https://t.co/QHnXw8HFOP 
MystaBryan, Fri Jan 22 03:31:36 +0000 2021, -95.446486, 29.838495, https://t.co/A2ExeP0pXl 
PattiZander, Fri Jan 22 03:31:36 +0000 2021, -78.881800, 42.993664, @VirginiaXAbi 💔 
BuckyBeeman, Fri Jan 22 03:31:36 +0000 2021, -92.649485, 44.038047, You can also watch it on @Snapchat .https://t.co/3i93jBUaXL 
ImRobKelly, Fri Jan 22 03:31:36 +0000 2021, -73.126303, 40.770235, @mgmike144 @News12LI Exactly! Pucker up butter cups 
Armeeeezy, Fri Jan 22 03:31:37 +0000 2021, -96.439486, 32.737248, I need a city girls r&amp;b album PLEASE 
boo4mootom, Fri Jan 22 03:31:37 +0000 2021, -119.306608, 37.269176, @KiwiFunknuckle @mikepompeo Troll boy! 
fsegovia55, Fri Jan 22 03:31:37 +0000 2021, -97.221364, 32.939598, It’s a good day to lift heavy weights 
_1primadonna, Fri Jan 22 03:31:37 +0000 2021, -75.117998, 40.004866, now everybody just miss they ex 
OhCrumpione, Fri Jan 22 03:31:37 +0000 2021, -83.173867, 32.678207, @Laynie_Red @_Syriana_ https://t.co/k0tQ4O4yGU 
Shaylamonaeee, Fri Jan 22 03:31:37 +0000 2021, -97.682196, 30.445909, WHAT THE FUCK BIDEN! 
SchlimReaper, Fri Jan 22 03:31:37 +0000 2021, -118.411907, 34.020789, @mrohidro @TheRealBMac7 I’ll be front row for Handball 🤾‍♀️ 
ashh_simm, Fri Jan 22 03:31:37 +0000 2021, -74.024507, 40.790512, The ghetto.... 
sunsfans_1674, Fri Jan 22 03:31:37 +0000 2021, -111.738566, 33.295215, @stevendeknight My hospital is now so full that ambulances are were stacked 6 back waiting to get Covid patients in… https://t.co/Y0IUeD7WVO 
_DanteGalindo, Fri Jan 22 03:31:37 +0000 2021, -100.118882, 25.608331, @ArleneAndrews_1 You're the best as usual my friend. And yeah I still have to keep the fun stuff in my life lol. N… https://t.co/AD5pKniVmt 
cdohertyk, Fri Jan 22 03:31:37 +0000 2021, -73.948775, 40.655138, It’s called kissing your homies, yeesh. 
cindrianna, Fri Jan 22 03:31:37 +0000 2021, -77.236969, 38.805115, @truth_momma He is related to the car driving cool chick. No? 🤣😝😁😁😁 
j23evan, Fri Jan 22 03:31:37 +0000 2021, -94.675094, 38.931549, @anthonyspiteri @RichardKenyan @sjdix0n @tpcarman Intellimouse?  Yeah, that was best of breed. 
kirstentheodos, Fri Jan 22 03:31:37 +0000 2021, -73.968542, 40.780709, .@glennEmartin I'm dying 😂 
DancesWithRain, Fri Jan 22 03:31:37 +0000 2021, -122.330602, 47.614817, @PepperoniPeetz 🙏💞🙏 
ChelseeMcGlo, Fri Jan 22 03:31:38 +0000 2021, -95.750855, 29.572572, Lol Coonie B. Jones 😂😂😂😂🤣 
Fisherwood_1212, Fri Jan 22 03:31:38 +0000 2021, -79.861034, 35.170499, @QueenCarrie928 You’re too kind! Thank you! ❤️ 
anramarcelo, Fri Jan 22 03:31:38 +0000 2021, -73.948775, 40.655138, what is the best kind of milk 
Youngkookieman, Fri Jan 22 03:31:37 +0000 2021, -85.958686, 41.679998, @neekolul @KarlJacobs_ Just wtf https://t.co/rY7YUG5sl8 
queencfromda6, Fri Jan 22 03:31:38 +0000 2021, -79.272570, 43.629311, @KeyshiaCole you win for me girl 🤦🏾‍♀️ got me over here in my damn feelings chile 😩🥺😒 
JoezMcfLy, Fri Jan 22 03:31:38 +0000 2021, -73.849441, 40.850347, Excellent funny ass episode.. clint gettintired of ppl 
anramarcelo, Fri Jan 22 03:31:38 +0000 2021, -73.948775, 40.655138, i instigated a milk debate at work... i think all dairy milkers are chiller tho than us non-dairy milkers 
__mikkkk, Fri Jan 22 03:31:38 +0000 2021, -77.493170, 37.529883, Ashanti changing clothes clearly 🙄 
Foolish4Harry, Fri Jan 22 03:31:38 +0000 2021, -118.411907, 34.020789, @MikeAdamOnAir @BernieSanders Fine Line 
mezzcarter5, Fri Jan 22 03:31:38 +0000 2021, -90.178629, 30.001244, Aww imma miss most of the verzuz cause of this bitch ass job 
Ovaltinej3nkins, Fri Jan 22 03:31:38 +0000 2021, -84.433106, 33.767195, @OaklandRaider52 😅😂😂😂😂 i figured it would be 25-30 but not over 30 so i didn't do it. I did bet on the lakers winni… https://t.co/80Y1EGorcE 
SakisGGt, Fri Jan 22 03:31:38 +0000 2021, -98.716992, 35.309047, @Doughogfan @WatchChad FYI. Look up the multiplying effect of lost jobs.  You will see what happens 
idoodoohead, Fri Jan 22 03:31:38 +0000 2021, -117.104989, 32.810012, all i know is zoomed in mirror pics https://t.co/8zceSUgsAJ 
sylxxx97, Fri Jan 22 03:31:39 +0000 2021, -97.285913, 32.779967, My little babyshark🥺♥️♥️♥️ 
PeterWolfinger, Fri Jan 22 03:31:39 +0000 2021, -73.080698, 40.868447, @WTFDonald2 @govkristinoem @southdakota I would trade her for Cuomo any day!! You have no idea.... And yes I'm a De… https://t.co/iRJ23VByYU 
kchilders, Fri Jan 22 03:31:39 +0000 2021, -88.643038, 37.074757, Nice job by Matt McMahon tonight. Loses to Jacksonville State at the CFSB Center for the first time in school history! #Racers 
Karlamgzzg88, Fri Jan 22 03:31:39 +0000 2021, -100.293591, 25.641718, @Deya_Saenz Entonces alisto ! Las velas pal ritual en febrero ... 
kwhitesullivan, Fri Jan 22 03:31:39 +0000 2021, -73.120184, 42.684751, @GarrettHaake @BernieSanders Bernie is the best! Feel the Bern and keep your hands warm! 
babydollnaty, Fri Jan 22 03:31:39 +0000 2021, -100.076888, 31.168893, Watch her come out with a new for too 😏 
wellencetommie, Fri Jan 22 03:31:39 +0000 2021, -97.552161, 35.482844, @madisongesiotto @JillRTeamXRP I think if she would put a moustacheon she would be the spitting imageof Hitler. J… https://t.co/nYPPNKg8aS 
smoooooooove, Fri Jan 22 03:31:39 +0000 2021, -85.768241, 37.822244, she needed a break for a drink ???! 
nrblecker, Fri Jan 22 03:31:39 +0000 2021, -73.948775, 40.655138, “The right words in the right order can change the world...”@Lin_Manuel to @TheAmandaGorman https://t.co/ew4cAigGZa 
Jherrera8a, Fri Jan 22 03:31:39 +0000 2021, -114.572356, 35.115325, Not is his best interest 
_citlv, Fri Jan 22 03:31:39 +0000 2021, -83.173867, 32.678207, Lmao why are my ankles swollen 
mtngma, Fri Jan 22 03:31:39 +0000 2021, -82.116175, 26.992598, @SchmittNYC @newsmax Good show! 
WillKeenan, Fri Jan 22 03:31:39 +0000 2021, -74.724323, 40.073041, #ThrowbackThursday @MakerStudios 2012 https://t.co/1mICF37rYA #TBT 
wSweetBirding, Fri Jan 22 03:31:39 +0000 2021, -71.178359, 42.118668, @divaattenbra Yes I do .... 
iJaeMichael, Fri Jan 22 03:31:39 +0000 2021, -95.446486, 29.838495, Own Everything ❤️🙏🏽 
drpwilliams_R10, Fri Jan 22 03:31:39 +0000 2021, -96.621634, 32.907642, #ditchbook thanks for the chat!! 
jshore216, Fri Jan 22 03:31:39 +0000 2021, -82.985772, 39.994684, special thanks to my dumbass sibling for an exposure threat that i’ve averted for the past six years. don’t want to… https://t.co/4UmqI6Ws0c 
ShawnC_ATX, Fri Jan 22 03:31:40 +0000 2021, -97.754724, 30.323346, @GundersonNathan @StoriesMancave @mercury_mambo @HardballHardge @CoachMoFitness Haha I can see that happening. That’s Coach J. 
nodvnlie, Fri Jan 22 03:31:40 +0000 2021, -73.723025, 45.557830, Quand j’envoie le mm snap à plusieurs Mounes j’ai tjrs peur que ça créer un groupe 😭 
BraswellTodd, Fri Jan 22 03:31:40 +0000 2021, -97.103139, 33.030083, @cmichaelkinser @theoldgreywolf I hope not 
GatMan187, Fri Jan 22 03:31:40 +0000 2021, -76.906682, 38.878411, Hit different today 
foxfamilynyc, Fri Jan 22 03:31:40 +0000 2021, -73.968542, 40.780709, @kayleighmcenany Honestly, just go away. 
LibraAbsolut, Fri Jan 22 03:31:40 +0000 2021, -77.014398, 38.898603, Sarah should’ve gone back home to her parents  #FearThyRoommate 
exoticxkvy, Fri Jan 22 03:31:40 +0000 2021, -87.732013, 41.833585, I’m glad I’m not watching tht battle cause keyshia definitely would’ve had me crying rn 
Santiagoelcuco, Fri Jan 22 03:31:40 +0000 2021, -111.928142, 33.392884, LMFFFAAAAAOOOOO 
BiggestBiscuit, Fri Jan 22 03:31:40 +0000 2021, -85.722346, 38.195555, Close em out. 
kylanhumphry, Fri Jan 22 03:31:40 +0000 2021, -93.021284, 34.486531, the pressure on your shoulders feel like boulders when you gotta make sure that everybody straight 
aaashbash, Fri Jan 22 03:31:40 +0000 2021, -112.124676, 33.552863, The Valley #Phoenix https://t.co/UyU7Rrs5TE 
_Beanyy, Fri Jan 22 03:31:40 +0000 2021, -79.980689, 40.431389, My fucking boy 
SIMARAxG, Fri Jan 22 03:31:40 +0000 2021, -88.161555, 30.683649, Bernie sanders bitch lmaoo 
Gwendol99532920, Fri Jan 22 03:31:40 +0000 2021, -71.114393, 42.044572, @TasteOfCountry @garthbrooks Dude @garthbrooks were is your Mask 😷? Love you &amp; @trishayearwood too! 
Huluing, Fri Jan 22 03:31:41 +0000 2021, -79.002112, 35.054627, On the day I decided to be a villain my mind was set free but I’m still in my body. 
mass_ave, Fri Jan 22 03:31:41 +0000 2021, -86.142922, 39.779562, @ssutton4951 @mmpadellan Why is the Republican Party incapable of self censure? I’ll hang up and take my answer offline 
AllxEvol, Fri Jan 22 03:31:41 +0000 2021, -89.922029, 35.133521, It SERIOUSLY was not shit was a giggle at most 
Gotit_madeee, Fri Jan 22 03:31:41 +0000 2021, -95.446486, 29.838495, I think the Best and Hardest part of being a Artist is staying in your own lane and Knowing when to switch it up. 
ZT17Hoops, Fri Jan 22 03:31:41 +0000 2021, -86.441236, 39.766555, @epearman41 @CourtsideIND Blackhawk 91 Bowman 63 Final 
DramaWorst, Fri Jan 22 03:31:41 +0000 2021, -84.433106, 33.767195, @ann_zhuri M pa vle frè an plenyen twòp 
TheMcFaddenShow, Fri Jan 22 03:31:41 +0000 2021, -81.185067, 28.529141, @JonesTaina 😂😂😂😂 
itsqueen_v, Fri Jan 22 03:31:41 +0000 2021, -95.446486, 29.838495, They different😹😹😹 
1scox, Fri Jan 22 03:31:41 +0000 2021, -96.621634, 32.907642, i think i’m hard to love 
that_boyy_zac, Fri Jan 22 03:31:41 +0000 2021, -94.731341, 32.503280, Best of the best 
RoyalRossy34, Fri Jan 22 03:31:41 +0000 2021, -91.381415, 39.712277, #Royals finally getting some talent stockpiled in the minors 👀 
sierragordon17, Fri Jan 22 03:31:41 +0000 2021, -94.128634, 30.086918, Keisha Cole is beautiful!! #Verzuz 
colemancraddock, Fri Jan 22 03:31:41 +0000 2021, -96.690937, 32.964484, 🎯 @NaamanHoops https://t.co/b6EnupeUzy 
